Data,Ativo,Preço_Sinal,Volume,Volume_Medio,Aumento_Volume_%,Tamanho_Rompimento_%,Retorno_5d,Retorno_Máximo_5d,Retorno_Mínimo_5d,Retorno_10d,Retorno_Máximo_10d,Retorno_Mínimo_10d,Retorno_20d,Retorno_Máximo_20d,Retorno_Mínimo_20d
2025-05-08 00:00:00,SGBX,0.5630000233650208,1879200.0,111100.0,1591.45,30.63,-15.63,12.26,-29.66,-0.53,29.66,-29.66,43.16,166.43,-29.66
2025-06-27 00:00:00,SGHC,11.100000381469728,4407500.0,1388320.0,217.47,3.45,2.79,2.79,-5.74,5.05,9.73,-5.74,,,
2025-07-15 00:00:00,SHPH,4.699999809265137,1290700.0,150000.0,760.47,2.2,,,,,,,,,
2025-05-06 00:00:00,SIBN,16.450000762939453,1288800.0,296760.0,334.29,12.67,13.01,17.63,-9.97,19.82,21.88,-9.97,12.4,21.88,-9.97
2025-05-07 00:00:00,SIBN,17.469999313354492,1348200.0,408290.0,230.21,5.11,7.33,10.76,-5.32,9.44,14.77,-5.32,9.1,14.77,-5.32
2025-05-14 00:00:00,SIDU,1.8899999856948853,1169500.0,243570.0,380.15,9.31,-23.81,5.82,-23.81,-22.75,5.82,-24.87,-14.29,5.82,-28.04
2025-07-17 00:00:00,SIDU,2.049999952316284,1444200.0,443730.0,225.47,3.54,,,,,,,,,
2025-05-07 00:00:00,SKIN,1.4199999570846558,2207100.0,290120.0,660.75,22.41,4.23,47.89,-26.41,9.86,47.89,-26.41,12.68,47.89,-26.41
2025-05-09 00:00:00,SKIN,1.870000004768372,6500900.0,523900.0,1140.87,26.35,-6.95,12.3,-29.14,-13.9,12.3,-29.14,-14.44,12.3,-29.14
2025-06-23 00:00:00,SKIN,1.9299999475479128,2338800.0,619260.0,277.68,7.82,-1.04,7.51,-16.58,8.81,23.06,-16.58,,,
2025-05-02 00:00:00,SKWD,58.630001068115234,1015600.0,318400.0,218.97,2.9,2.11,3.02,-7.88,8.49,8.58,-7.88,10.86,10.95,-7.88
2025-06-24 00:00:00,SKYE,3.619999885559082,7300900.0,1522190.0,379.63,13.84,3.31,58.84,-17.4,16.57,58.84,-17.4,,,
2025-03-21 00:00:00,SKYH,12.06999969482422,571200.0,133830.0,326.81,2.55,13.5,17.65,-6.21,-1.49,17.65,-8.04,-12.51,17.65,-14.37
2025-07-10 00:00:00,SLI,2.7300000190734863,7595200.0,1790340.0,324.23,13.28,-4.4,8.06,-10.99,,,,,,
2025-07-08 00:00:00,SLNH,0.8600000143051147,5687200.0,618760.0,819.13,11.69,-11.63,100.0,-20.93,,,,,,
2025-04-11 00:00:00,SLP,32.650001525878906,1775700.0,353000.0,403.03,20.13,3.83,5.82,-15.99,7.84,11.64,-15.99,-5.6,11.64,-15.99
2025-06-20 00:00:00,SLSN,5.210000038146973,1555800.0,142630.0,990.79,11.09,-16.31,8.06,-19.39,-29.56,8.06,-30.13,,,
2025-05-16 00:00:00,SMLR,40.880001068115234,2420000.0,716810.0,237.61,7.17,8.41,23.39,-22.46,-12.94,23.39,-22.46,-25.34,23.39,-30.06
2025-07-03 00:00:00,SMMT,24.549999237060547,12732500.0,3778470.0,236.98,6.6,1.83,7.25,-16.54,11.12,16.58,-16.54,,,
2025-05-13 00:00:00,SMR,21.63999938964844,25050800.0,6421090.0,290.13,16.09,8.5,16.08,-14.46,63.45,70.29,-14.46,92.24,93.58,-14.46
2025-05-23 00:00:00,SMR,30.239999771118164,48870400.0,11930510.0,309.63,18.5,5.92,21.86,-11.67,16.53,21.86,-11.67,42.99,49.83,-11.67
2025-02-25 00:00:00,SMST,163.60000610351562,2086640.0,660926.5,215.71,18.55,-23.23,12.47,-36.87,-27.51,12.47,-46.82,-62.71,12.47,-63.2
2025-05-22 00:00:00,SNOW,203.17999267578125,26194100.0,4484140.0,484.15,10.25,1.23,3.26,-5.51,3.77,5.73,-5.51,5.18,6.3,-5.51
2025-06-24 00:00:00,SNX,136.45700073242188,2603800.0,782110.0,232.92,6.65,-0.77,1.53,-6.48,3.38,3.74,-6.48,,,
2025-07-17 00:00:00,SOC,28.34000015258789,9238200.0,2219870.0,316.16,19.43,,,,,,,,,
2025-05-28 00:00:00,SOL,1.850000023841858,532800.0,131090.0,306.44,10.12,-9.73,1.08,-13.51,-3.24,3.24,-13.51,2.7,3.24,-13.51
2025-02-25 00:00:00,SOLV,83.55999755859375,3207000.0,731880.0,338.19,8.8,-5.47,2.82,-6.76,-9.18,2.82,-10.72,-10.33,2.82,-13.51
2025-05-06 00:00:00,SORA,3.7100000381469727,612700.0,163260.0,275.29,12.77,54.99,78.98,-21.56,159.84,193.8,-21.56,72.24,281.4,-21.56
2025-05-12 00:00:00,SORA,6.0,2824600.0,217940.0,1196.04,35.44,48.67,81.67,-33.17,101.17,135.83,-33.17,14.33,135.83,-33.17
2025-05-12 00:00:00,SOUN,11.010000228881836,92371600.0,22392800.0,312.51,10.43,-6.72,14.9,-13.51,1.0,14.9,-15.88,-11.08,14.9,-15.88
2025-05-14 00:00:00,SPCE,3.549999952316284,4874400.0,1329700.0,266.58,6.61,4.79,87.04,-10.99,-5.07,87.04,-10.99,-15.21,87.04,-15.49
2025-05-20 00:00:00,SPPP,10.199999809265137,1386700.0,230410.0,501.84,4.29,0.2,2.45,-2.55,2.06,2.45,-2.55,12.45,17.55,-2.55
2025-03-20 00:00:00,SPRY,14.3100004196167,8868800.0,1223170.0,625.07,14.48,-11.74,5.43,-15.62,-6.36,5.43,-17.19,3.98,5.66,-17.54
2025-05-29 00:00:00,SPTN,21.18097877502441,1006900.0,304630.0,230.53,5.98,-14.13,0.84,-15.02,-15.07,0.84,-17.07,25.16,25.82,-17.14
2025-06-23 00:00:00,SPTN,26.56999969482422,9138900.0,446530.0,1946.65,24.4,-0.3,0.3,-1.17,-0.11,0.3,-1.17,,,
2025-06-03 00:00:00,SPWH,2.319999933242798,2649200.0,357160.0,641.74,7.91,48.28,67.63,-13.36,62.93,86.68,-13.36,42.67,86.68,-13.36
2025-06-04 00:00:00,SPWH,2.5799999237060547,2390600.0,584700.0,308.86,9.32,43.02,50.74,-15.5,43.41,67.87,-15.5,36.43,67.87,-15.5
2025-07-10 00:00:00,SQNS,3.900000095367432,58688300.0,9991740.0,487.37,45.52,-23.85,49.49,-45.13,,,,,,
2025-05-22 00:00:00,SRM,0.5202000141143799,1940836.0,311924.6,522.21,13.11,10.53,26.87,-20.42,55.52,55.71,-20.42,1712.76,2360.59,-20.42
2025-05-23 00:00:00,SRM,0.625,1761110.0,438523.9,301.6,11.61,-8.88,5.6,-18.4,29.6,37.28,-18.4,1164.0,1948.0,-18.4
2025-06-12 00:00:00,SRM,1.1799999475479126,3610909.0,511384.8,606.1,26.88,835.59,984.75,-26.27,550.85,984.75,-26.27,512.71,984.75,-26.27
2025-06-16 00:00:00,SRM,9.1899995803833,251394135.0,1018716.0,24577.55,520.95,-14.04,39.28,-53.21,-23.72,39.28,-53.21,12.08,39.28,-53.21
2025-03-13 00:00:00,SSP,2.7300000190734863,9021800.0,2394810.0,276.72,27.57,10.62,24.18,-23.81,20.88,39.56,-23.81,-18.68,39.56,-23.81
2025-06-04 00:00:00,SSSS,7.53000020980835,1871300.0,277000.0,575.56,11.23,-2.52,3.98,-14.87,-1.46,3.98,-14.87,9.3,16.47,-14.87
2025-04-30 00:00:00,STEM,10.81999969482422,1437160.0,185933.5,672.94,22.68,-3.88,14.42,-24.21,2.77,14.42,-24.21,-14.42,14.42,-35.12
2025-02-20 00:00:00,STM,28.11556625366211,19637800.0,6506880.0,201.8,6.09,-13.32,0.18,-13.61,-8.19,0.18,-18.75,-13.54,0.18,-18.75
2025-02-26 00:00:00,STN,89.33000183105469,534300.0,144730.0,269.17,6.43,-6.75,1.02,-8.75,-8.04,1.02,-9.84,-6.28,1.02,-10.27
2025-06-03 00:00:00,STR,19.96999931335449,10184400.0,552180.0,1744.4,7.01,-0.5,3.3,-6.66,0.9,4.06,-6.66,-6.41,4.06,-9.26
2025-06-30 00:00:00,STRF,113.1500015258789,716200.0,177730.0,302.97,6.54,8.17,9.37,-6.3,3.4,12.95,-6.3,,,
2025-06-30 00:00:00,STRK,121.01000213623048,1172900.0,212850.0,451.05,13.69,1.64,4.16,-11.58,-1.84,7.0,-11.58,,,
2025-02-24 00:00:00,SUI,127.93279266357422,2130900.0,546870.0,289.65,2.1,1.62,2.32,-4.11,-1.97,2.62,-4.11,-2.9,2.62,-7.08
2025-04-24 00:00:00,SURG,3.2300000190734863,1030000.0,312280.0,229.83,9.49,-12.38,7.43,-15.17,-13.93,7.43,-20.9,-2.17,7.43,-22.6
2025-04-25 00:00:00,SXT,90.59993743896484,1459400.0,378090.0,285.99,12.82,3.01,4.18,-12.08,5.11,6.03,-12.08,3.69,8.47,-12.08
2025-02-24 00:00:00,SXTC,0.8399999737739563,29139700.0,255630.0,11299.17,77.22,435.71,527.38,-62.98,229.76,578.33,-62.98,234.52,578.33,-62.98
2025-06-16 00:00:00,SYM,32.45000076293945,4055800.0,1048470.0,286.83,3.34,-0.77,17.69,-12.2,22.28,25.86,-12.2,62.59,63.2,-12.2
2025-05-19 00:00:00,SYTA,4.070000171661377,81904000.0,19697780.0,315.8,27.19,16.22,117.89,-37.1,1.23,117.89,-37.1,-53.07,117.89,-54.79
2025-05-20 00:00:00,SYTA,8.1899995803833,128667800.0,27876820.0,361.56,95.0,-49.94,8.28,-49.94,-50.79,8.28,-63.37,-76.92,8.28,-77.66
2025-05-13 00:00:00,TARK,38.5099983215332,412200.0,106190.0,288.17,9.22,0.31,4.36,-6.73,-2.08,4.36,-8.39,20.51,23.71,-8.39
2025-06-06 00:00:00,TARK,43.09000015258789,400500.0,105120.0,280.99,7.22,3.23,10.56,-8.76,25.76,28.59,-8.76,32.79,34.65,-8.76
2025-05-09 00:00:00,TASK,16.850000381469727,7548700.0,232090.0,3152.49,16.21,-1.48,1.19,-3.38,-0.59,1.19,-3.38,-1.01,1.19,-3.38
2025-04-17 00:00:00,TATT,32.84000015258789,679100.0,111900.0,506.88,11.36,-22.66,3.01,-25.21,-10.75,3.01,-25.21,5.48,11.11,-25.21
2025-06-02 00:00:00,TBPH,11.149999618530272,1805900.0,222840.0,710.4,5.69,-1.79,6.01,-10.54,-3.59,6.01,-10.54,-2.15,6.01,-10.54
2025-04-03 00:00:00,TCRT,4.21999979019165,6363800.0,1919900.0,231.47,31.06,-32.23,26.78,-46.68,-41.23,26.78,-46.68,-40.05,26.78,-52.13
2025-06-23 00:00:00,TDOC,7.889999866485596,27239300.0,4555200.0,497.98,3.95,10.39,13.18,-15.34,7.86,13.18,-15.34,,,
2025-07-15 00:00:00,TDTH,0.7250000238418579,26735500.0,6671150.0,300.76,22.88,,,,,,,,,
2025-05-06 00:00:00,TDUP,6.559999942779541,21095000.0,1868090.0,1029.23,41.84,-3.96,0.0,-19.51,9.45,10.67,-19.51,16.62,18.6,-19.51
2025-06-16 00:00:00,TE,1.5099999904632568,11746200.0,1260390.0,831.95,4.5,-9.27,2.65,-16.56,-17.22,2.65,-23.18,-7.95,2.65,-23.18
2025-05-20 00:00:00,TELA,1.3300000429153442,396500.0,109140.0,263.29,14.66,4.51,15.04,-14.29,41.35,51.13,-14.29,25.56,54.14,-14.29
2025-05-12 00:00:00,TFII,89.62000274658203,1295800.0,415390.0,211.95,5.18,-0.07,3.22,-4.94,-3.77,3.22,-5.14,2.42,3.22,-5.93
2025-06-06 00:00:00,TGB,3.059999942779541,47379300.0,10887370.0,335.18,15.91,-0.98,2.61,-11.44,-5.88,2.61,-11.44,12.09,20.26,-11.44
2025-05-01 00:00:00,TGEN,2.7300000190734863,785400.0,111560.0,604.02,10.53,24.54,28.21,-8.42,28.57,53.85,-8.42,73.63,105.49,-8.42
2025-05-08 00:00:00,TGLS,82.0,937800.0,251700.0,272.59,8.47,2.93,8.98,-12.0,3.3,8.98,-12.0,7.83,10.17,-12.0
2025-03-06 00:00:00,THM,0.5799999833106995,936200.0,226410.0,313.5,9.43,10.34,15.52,-13.79,18.97,32.76,-13.79,-12.07,32.76,-13.79
2025-07-03 00:00:00,THTX,3.200000047683716,10560900.0,117360.0,8898.72,19.85,-1.56,0.0,-2.5,-1.67,0.0,-2.5,,,
2025-03-18 00:00:00,TIGR,9.6899995803833,30484500.0,5194380.0,486.87,3.86,-7.02,3.2,-16.31,-10.42,3.2,-16.31,-29.72,3.2,-34.16
2025-06-25 00:00:00,TIGR,9.949999809265137,36504800.0,2842760.0,1184.13,9.82,-3.82,6.23,-8.32,3.02,10.43,-9.75,,,
2025-05-22 00:00:00,TIL,24.61000061035156,1349100.0,165440.0,715.46,17.25,9.51,43.35,-25.23,33.64,55.42,-25.23,21.25,73.87,-25.23
2025-06-11 00:00:00,TIMB,18.82999992370605,2253900.0,422720.0,433.19,2.95,2.18,2.97,-2.5,3.88,4.78,-2.5,0.85,10.36,-2.5
2025-03-25 00:00:00,TIPT,24.770225524902344,656400.0,140620.0,366.79,4.16,-4.19,8.29,-9.82,-15.7,8.29,-18.28,-10.14,8.29,-18.28
2025-06-27 00:00:00,TIPT,24.71999931335449,628700.0,144010.0,336.57,3.78,-4.17,0.16,-9.51,-12.74,0.16,-16.83,,,
2025-07-08 00:00:00,TLRY,0.5899999737739563,91386100.0,26405740.0,246.08,7.27,0.0,18.64,-16.95,,,,,,
2025-07-09 00:00:00,TLRY,0.6800000071525574,125639700.0,32876980.0,282.15,13.33,-11.76,2.94,-14.71,,,,,,
2025-02-25 00:00:00,TLSA,0.959999978542328,4775700.0,423260.0,1028.31,2.13,19.79,38.54,-13.54,42.71,98.96,-13.54,28.13,98.96,-13.54
2025-03-06 00:00:00,TLSA,1.5,4545700.0,1512150.0,200.61,10.29,-1.33,27.33,-23.33,-14.0,27.33,-23.33,-32.0,27.33,-36.0
2025-04-14 00:00:00,TMC,2.8299999237060547,29891700.0,4749660.0,529.34,30.41,-16.61,26.15,-24.03,15.9,34.28,-24.03,4.95,34.28,-24.03
2025-04-24 00:00:00,TMC,3.690000057220459,65605700.0,13089620.0,401.2,3.36,-15.99,2.98,-30.22,-17.62,2.98,-30.22,16.53,31.17,-30.22
2025-05-19 00:00:00,TMC,4.449999809265137,24111800.0,7119260.0,238.68,17.11,5.39,15.96,-20.45,-5.39,15.96,-20.45,22.25,30.56,-20.45
2025-06-16 00:00:00,TMC,5.590000152587891,23778400.0,6209540.0,282.93,8.33,18.25,32.38,-17.98,6.26,45.17,-17.98,37.39,45.17,-17.98
2025-02-21 00:00:00,TME,14.380000114440918,24768300.0,7854480.0,215.34,5.35,-15.23,2.12,-16.83,-7.37,2.12,-16.83,-2.64,6.61,-17.18
2025-03-18 00:00:00,TME,15.09000015258789,36548500.0,8573390.0,326.3,2.76,-5.57,1.59,-9.21,-4.17,1.59,-9.21,-15.24,1.59,-22.4
2025-05-14 00:00:00,TME,16.989999771118164,21947700.0,5727880.0,283.17,14.03,0.0,1.82,-9.48,2.94,6.3,-9.48,10.77,14.18,-9.48
2025-02-21 00:00:00,TMQ,1.6799999475479126,6615600.0,505780.0,1208.0,6.33,-14.88,4.76,-22.62,-23.81,4.76,-25.6,6.55,10.12,-29.17
2025-05-01 00:00:00,TNDM,19.979999542236328,4754900.0,1400450.0,239.53,4.45,13.81,16.57,-8.56,13.61,20.12,-8.56,-0.8,20.12,-8.56
2025-04-01 00:00:00,TNFA,0.44200000166893,9322300.0,189420.0,4821.5,5.24,-40.5,0.45,-43.44,-38.91,0.45,-52.26,-56.56,0.45,-63.35
2025-05-13 00:00:00,TNMG,0.7200000286102295,74771400.0,1282020.0,5732.31,18.03,26.39,83.33,-56.94,-8.33,83.33,-56.94,-1.39,83.33,-56.94
2025-05-12 00:00:00,TNON,1.309999942779541,1279500.0,287740.0,344.67,6.5,-14.5,3.05,-17.56,-15.27,3.05,-17.56,-23.74,3.05,-26.72
2025-05-15 00:00:00,TOON,0.75,911200.0,207980.0,338.12,10.46,8.13,23.87,-10.53,9.87,23.87,-10.53,5.47,23.87,-10.53
2025-05-07 00:00:00,TPB,80.91845703125,689400.0,143100.0,381.76,22.5,-11.91,0.06,-14.2,-9.75,0.06,-14.2,-7.75,0.06,-14.2
2025-02-28 00:00:00,TPC,29.38999938964844,1870500.0,526450.0,255.3,17.84,-9.56,2.21,-18.27,-12.9,2.21,-18.27,-19.97,2.21,-20.11
2025-05-08 00:00:00,TPC,29.8700008392334,1544000.0,487670.0,216.61,23.18,21.69,23.54,-15.1,17.78,24.14,-15.1,35.89,36.36,-15.1
2025-03-06 00:00:00,TREE,49.34000015258789,1339100.0,220370.0,507.66,3.24,-5.67,3.26,-17.07,4.15,5.82,-17.07,-3.36,14.13,-17.07
2025-07-14 00:00:00,TRI,214.2100067138672,6017900.0,509070.0,1082.14,5.87,,,,,,,,,
2025-05-07 00:00:00,TRIP,14.359999656677246,7076000.0,2212910.0,219.76,9.87,9.4,11.91,-10.1,-5.71,11.91,-10.1,-1.53,11.91,-10.1
2025-05-20 00:00:00,TRNS,94.36000061035156,549200.0,116600.0,371.01,8.97,-5.32,2.88,-7.81,-15.31,2.88,-15.53,-14.06,2.88,-21.08
2025-05-22 00:00:00,TRON,0.5199999809265137,1940800.0,311860.0,522.33,13.04,10.58,26.92,-20.38,55.58,55.77,-20.38,1713.46,2361.54,-20.38
2025-05-23 00:00:00,TRON,0.625,1761100.0,438460.0,301.66,11.61,-8.8,5.6,-18.4,29.6,37.28,-18.4,1164.0,1948.0,-18.4
2025-06-12 00:00:00,TRON,1.1799999475479126,3610900.0,510400.0,607.46,26.88,835.59,984.75,-26.27,550.85,984.75,-26.27,512.71,984.75,-26.27
2025-06-16 00:00:00,TRON,9.1899995803833,251394100.0,1018180.0,24590.54,520.95,-14.04,39.28,-53.21,-23.72,39.28,-53.21,12.08,39.28,-53.21
2025-02-20 00:00:00,TRVI,4.800000190734863,3597400.0,580970.0,519.21,4.58,-6.25,5.21,-14.79,-10.63,5.21,-14.79,37.71,53.96,-14.79
2025-04-15 00:00:00,TRX,0.3499999940395355,2589900.0,616020.0,320.42,2.94,-8.57,2.86,-11.43,-8.57,2.86,-14.29,-11.43,2.86,-14.29
2025-06-23 00:00:00,TSAT,24.959999084472656,547600.0,124910.0,338.4,7.82,-2.08,4.45,-12.42,3.41,9.98,-12.42,,,
2025-05-14 00:00:00,TSEM,42.13999938964844,1812100.0,452000.0,300.91,4.2,-2.75,1.99,-8.28,-3.92,1.99,-8.28,-4.56,1.99,-8.28
2025-05-16 00:00:00,TSSI,15.4399995803833,29157900.0,1360440.0,2043.27,61.0,-14.64,6.22,-28.69,-6.35,6.22,-28.69,39.9,41.84,-28.69
2025-07-17 00:00:00,TTAM,14.65999984741211,1959700.0,623420.0,214.35,2.81,,,,,,,,,
2025-05-09 00:00:00,TTEC,5.300000190734863,1579600.0,206950.0,663.28,20.45,-3.02,3.77,-18.87,-3.02,5.66,-18.87,-4.34,5.66,-18.87
2025-05-08 00:00:00,TTEK,34.81604766845703,6569600.0,1758440.0,273.6,10.28,0.86,3.56,-5.1,1.63,3.56,-5.1,2.22,4.46,-5.1
2025-06-11 00:00:00,TTI,3.7699999809265137,8780300.0,1262280.0,595.59,15.29,-0.8,4.24,-13.79,-8.22,4.24,-13.79,-5.04,4.24,-15.38
2025-06-03 00:00:00,TTMI,32.38999938964844,2500200.0,669750.0,273.3,6.72,11.73,11.98,-7.66,12.38,16.52,-7.66,28.93,29.7,-7.66
2025-03-06 00:00:00,TUR,36.71503829956055,447500.0,113360.0,294.76,2.33,1.64,1.69,-1.72,-10.73,3.41,-11.91,-13.63,3.41,-18.75
2025-06-26 00:00:00,TWI,10.420000076293944,1894300.0,488670.0,287.64,9.45,2.88,4.99,-8.35,-1.92,4.99,-8.35,,,
2025-04-29 00:00:00,TZOO,16.1200008392334,573800.0,112230.0,411.27,16.14,-13.52,2.73,-20.91,-9.99,2.73,-20.91,-16.81,2.73,-20.91
2025-03-26 00:00:00,TZUP,4.5,677300.0,118760.0,470.31,2.27,-6.89,3.33,-15.56,-4.89,3.33,-15.56,7.8,13.33,-15.56
2025-02-20 00:00:00,U,28.0,64160000.0,9692780.0,561.94,17.67,-6.54,10.29,-13.54,-17.29,10.29,-19.07,-24.89,10.29,-28.54
2025-05-28 00:00:00,U,24.540000915527344,39242000.0,10051250.0,290.42,6.39,6.19,15.24,-11.06,-1.26,15.24,-11.06,-4.65,15.24,-11.06
2025-07-07 00:00:00,U,27.86000061035156,33879400.0,10353340.0,227.23,5.41,4.88,8.51,-5.71,,,,,,
2025-07-10 00:00:00,UAL,91.66999816894533,20761500.0,5209620.0,298.52,8.88,-0.49,3.16,-7.4,,,,,,
2025-03-21 00:00:00,UAMY,2.109999895095825,8248500.0,1528590.0,439.61,15.3,8.06,16.11,-14.69,-6.64,16.11,-14.69,42.18,70.62,-19.91
2025-06-02 00:00:00,UAVS,1.2899999618530271,26931100.0,436430.0,6070.77,30.3,13.95,27.13,-37.21,18.6,27.13,-37.21,-16.28,27.13,-37.21
2025-06-24 00:00:00,UBRL,32.31999969482422,463900.0,112770.0,311.37,2.34,0.93,5.72,-7.47,10.58,12.84,-7.47,,,
2025-05-23 00:00:00,UEC,6.449999809265137,67071000.0,9018700.0,643.69,7.68,-11.78,10.54,-12.71,2.48,10.54,-12.71,3.1,10.85,-12.71
2025-03-17 00:00:00,UGP,3.130000114440918,5141500.0,1481010.0,247.16,2.96,-0.96,2.88,-2.88,-1.6,3.83,-2.88,-7.67,3.83,-13.42
2025-07-17 00:00:00,UHG,4.349999904632568,954900.0,285570.0,234.38,10.69,,,,,,,,,
2025-06-03 00:00:00,UMAC,6.579999923706055,5768700.0,1696250.0,240.09,10.4,36.02,53.5,-16.11,42.71,63.83,-16.11,23.4,63.83,-16.11
2025-06-04 00:00:00,UMAC,7.329999923706055,7909800.0,2190260.0,261.14,10.56,8.87,37.79,-16.51,22.92,47.07,-16.51,19.1,47.07,-16.51
2025-07-11 00:00:00,UMAC,12.119999885559082,26639100.0,2671250.0,897.25,12.43,-2.6,10.4,-22.69,,,,,,
2025-05-15 00:00:00,UNFI,30.56999969482422,1734700.0,538160.0,222.34,5.74,-3.73,2.75,-7.92,0.0,2.75,-7.92,-30.32,4.12,-32.02
2025-05-22 00:00:00,URBN,73.20999908447266,10604500.0,2453530.0,332.21,15.82,-4.52,3.54,-4.86,-4.36,3.54,-6.9,-8.63,3.54,-10.86
2025-05-23 00:00:00,URG,0.8700000047683716,15410400.0,2241240.0,587.58,8.75,-13.79,14.94,-14.94,12.64,17.24,-14.94,20.69,31.03,-14.94
2025-06-12 00:00:00,URGN,11.079999923706056,21079900.0,4697200.0,348.78,2.59,32.22,40.88,-37.55,21.75,40.88,-37.55,30.78,40.88,-37.55
2025-05-23 00:00:00,URNJ,18.21999931335449,703600.0,163220.0,331.07,3.41,-5.49,5.32,-6.04,6.48,9.6,-6.04,12.51,17.95,-6.04
2025-05-23 00:00:00,UROY,2.3299999237060547,10981400.0,2560010.0,328.96,14.78,-6.87,5.15,-11.59,2.58,6.01,-11.59,0.86,11.16,-11.59
2025-07-15 00:00:00,USAR,15.539999961853027,16060200.0,2560260.0,527.29,3.79,,,,,,,,,
2025-03-20 00:00:00,USAU,11.5,923500.0,285590.0,223.37,10.15,-16.52,2.17,-18.7,-21.3,2.17,-24.26,-13.22,2.17,-35.83
2025-07-09 00:00:00,USM,68.80999755859375,538200.0,152170.0,253.68,6.25,-0.16,2.76,-7.25,,,,,,
2025-05-23 00:00:00,UUUU,5.400000095367432,33177800.0,6927660.0,378.92,10.2,-9.81,3.7,-12.22,4.63,9.26,-12.22,4.63,15.56,-12.22
2025-07-10 00:00:00,UUUU,6.510000228881836,31998600.0,9351020.0,242.19,2.04,40.71,43.93,-7.83,,,,,,
2025-02-26 00:00:00,UVE,22.10381507873535,428200.0,138010.0,210.27,8.1,-3.35,0.89,-10.75,-7.03,0.89,-10.75,2.14,2.55,-10.75
2025-05-30 00:00:00,UVV,64.47200775146484,858800.0,190470.0,350.88,8.64,-7.33,2.97,-10.77,-7.74,2.97,-10.77,-10.93,2.97,-11.99
2025-06-09 00:00:00,VEL,17.920000076293945,739000.0,203850.0,262.52,4.67,5.92,8.82,-4.19,3.74,8.82,-4.19,3.24,8.82,-4.19
2025-06-02 00:00:00,VERA,31.739999771118164,13253900.0,1147000.0,1055.53,22.86,-30.09,3.97,-35.41,-31.16,3.97,-35.41,-27.54,3.97,-35.82
2025-07-16 00:00:00,VERI,1.9800000190734863,5525600.0,1346380.0,310.4,21.47,,,,,,,,,
2025-04-01 00:00:00,VERU,0.6399999856948853,15195400.0,1247300.0,1118.26,12.28,-20.31,14.06,-20.31,-17.19,14.06,-21.87,-15.62,14.06,-21.87
2025-06-17 00:00:00,VERV,11.380000114440918,83439300.0,3162520.0,2538.38,70.67,-1.49,0.22,-4.66,-1.49,0.22,-4.66,-3.78,0.22,-4.66
2025-05-13 00:00:00,VFF,0.959999978542328,7297200.0,872190.0,736.65,28.0,13.54,29.17,-16.67,26.04,37.5,-16.67,17.71,37.5,-16.67
2025-03-31 00:00:00,VGZ,0.8299999833106995,1377600.0,355560.0,287.45,3.75,-18.07,2.41,-18.07,-3.61,2.41,-18.07,24.1,25.3,-18.07
2025-05-20 00:00:00,VGZ,1.2200000286102295,2523300.0,723550.0,248.74,16.19,0.0,6.56,-14.75,-19.67,6.56,-25.41,-18.85,6.56,-25.41
2025-02-21 00:00:00,VICR,63.66999816894531,1287800.0,239440.0,437.84,5.69,-0.53,3.19,-16.26,-6.47,3.19,-16.26,-15.75,3.19,-26.4
2025-03-12 00:00:00,VIOT,2.1600000858306885,882900.0,131850.0,569.62,14.89,-9.26,7.87,-13.43,-12.96,10.19,-14.35,-32.41,10.19,-39.81
2025-07-07 00:00:00,VIOT,2.640000104904175,14704800.0,261640.0,5520.24,53.49,24.62,34.47,-30.3,,,,,,
2025-06-30 00:00:00,VIV,11.399999618530272,4508300.0,1476280.0,205.38,2.43,1.14,4.91,-3.16,-2.02,4.91,-3.16,,,
2025-04-30 00:00:00,VMC,261.8568420410156,2343600.0,769550.0,204.54,4.83,1.34,3.72,-5.62,1.52,6.03,-5.62,1.32,6.03,-5.62
2025-06-27 00:00:00,VNET,6.980000019073486,20331600.0,3656300.0,456.07,9.92,8.02,11.46,-13.04,13.47,18.19,-13.04,,,
2025-06-20 00:00:00,VNRX,0.9200000166893004,1693000.0,259530.0,552.33,22.67,-8.7,2.17,-28.26,-27.17,2.17,-32.61,,,
2025-06-25 00:00:00,VOR,0.5540000200271606,172175600.0,15080440.0,1041.71,17.87,161.73,268.23,-47.65,316.97,493.86,-47.65,,,
2025-04-02 00:00:00,VPG,28.25,1227500.0,103340.0,1087.83,12.33,-24.14,0.53,-34.27,-27.96,0.53,-34.27,-14.48,0.53,-34.27
2025-07-11 00:00:00,VRAR,1.600000023841858,540000.0,128540.0,320.1,3.9,-4.37,11.25,-16.25,,,,,,
2025-04-29 00:00:00,VRNA,73.21499633789062,5644300.0,1045950.0,439.63,5.63,-4.3,1.32,-6.99,-7.71,1.32,-17.37,0.98,5.06,-17.37
2025-03-06 00:00:00,VSTM,6.960000038146973,2259000.0,677750.0,233.31,12.8,3.59,9.05,-16.52,-2.01,9.05,-16.52,-18.1,9.05,-22.56
2025-05-20 00:00:00,VTGN,2.630000114440918,630600.0,137720.0,357.89,3.14,-3.8,1.14,-10.65,-9.13,1.14,-12.17,-21.67,1.14,-22.05
2025-02-27 00:00:00,VTOL,38.02000045776367,384100.0,109860.0,249.63,2.9,-15.07,1.63,-16.39,-18.41,1.63,-18.99,-14.39,1.63,-18.99
