Data,Ativo,Preço_Sinal,Volume,Volume_Medio,Retorno_5d,Preço_5d,Retorno_10d,Preço_10d,Retorno_20d,Preço_20d
2025-05-13 00:00:00,CPIX,5.559999942779541,71900.0,22740.0,-9.53,5.03,5.04,5.84,1.98,5.67
2025-04-03 00:00:00,CPK,132.63461303710938,218900.0,112310.0,-4.42,126.77,1.57,134.72,-0.4,132.1
2025-02-25 00:00:00,CPLS,34.733001708984375,503200.0,17070.0,0.3,34.84,-0.2,34.66,-0.06,34.71
2025-04-02 00:00:00,CPLS,34.97343063354492,82900.0,13630.0,-1.24,34.54,-1.27,34.53,-0.51,34.79
2025-06-24 00:00:00,CPLS,35.1756706237793,7000.0,4210.0,0.47,35.34,0.23,35.26,,
2025-06-30 00:00:00,CPLS,35.35099792480469,8600.0,4440.0,-0.82,35.06,-0.91,35.03,,
2025-05-07 00:00:00,CPNG,26.600000381469727,32265800.0,5807750.0,1.17,26.91,2.93,27.38,7.29,28.54
2025-06-26 00:00:00,CPNG,29.809999465942383,26254700.0,7809660.0,1.61,30.29,0.91,30.08,,
2025-06-27 00:00:00,CPNG,30.809999465942383,35744300.0,9871940.0,-2.63,30.0,-0.65,30.61,,
2025-04-24 00:00:00,CPOP,0.6639999747276306,1891100.0,27160.0,-15.66,0.56,-15.66,0.56,-11.9,0.58
2025-07-09 00:00:00,CPOP,0.6949999928474426,1540300.0,58030.0,-8.78,0.63,,,,
2025-07-10 00:00:00,CPOP,0.8999999761581421,22233300.0,211370.0,-29.0,0.64,,,,
2025-05-12 00:00:00,CPRI,18.450000762939453,4825100.0,2883470.0,-1.25,18.22,-4.88,17.55,-4.66,17.59
2025-03-31 00:00:00,CPRT,56.59000015258789,7550500.0,4448460.0,-4.19,54.22,5.73,59.83,6.93,60.51
2025-04-09 00:00:00,CPRT,58.52000045776367,10568800.0,6410200.0,1.57,59.44,5.9,61.97,5.57,61.78
2025-03-21 00:00:00,CPRX,24.229999542236328,4923900.0,1209670.0,1.9,24.69,-4.79,23.07,-9.12,22.02
2025-03-24 00:00:00,CPRX,25.739999771118164,3105000.0,1599920.0,-5.79,24.25,-15.27,21.81,-12.2,22.6
2025-03-20 00:00:00,CPS,16.93000030517578,612600.0,210510.0,-5.26,16.04,-17.48,13.97,-28.06,12.18
2025-05-02 00:00:00,CPS,21.8799991607666,2351700.0,250760.0,12.71,24.66,9.37,23.93,-5.53,20.67
2025-05-05 00:00:00,CPS,23.229999542236328,1583500.0,465780.0,4.74,24.33,1.46,23.57,-9.56,21.01
2025-05-06 00:00:00,CPS,25.440000534057617,1281200.0,604850.0,-3.5,24.55,-7.11,23.63,-16.94,21.13
2025-04-28 00:00:00,CPSH,1.7400000095367432,88700.0,13550.0,-1.15,1.72,6.32,1.85,72.41,3.0
2025-05-08 00:00:00,CPSH,1.8200000524520876,50700.0,33590.0,3.85,1.89,36.81,2.49,51.65,2.76
2025-05-19 00:00:00,CPSH,2.0899999141693115,87600.0,26430.0,43.54,3.0,31.58,2.75,19.62,2.5
2025-05-21 00:00:00,CPSH,2.359999895095825,540100.0,41080.0,29.66,3.06,19.49,2.82,26.69,2.99
2025-05-22 00:00:00,CPSH,2.490000009536743,371200.0,92270.0,14.46,2.85,10.84,2.76,22.09,3.04
2025-05-23 00:00:00,CPSH,2.9200000762939453,863000.0,124320.0,-3.42,2.82,-5.82,2.75,3.77,3.03
2025-05-27 00:00:00,CPSH,3.0,542300.0,207590.0,-8.33,2.75,-14.0,2.58,-3.67,2.89
2025-04-07 00:00:00,CPSS,10.029999732971191,62100.0,19600.0,-12.36,8.79,-16.35,8.39,-9.87,9.04
2025-06-12 00:00:00,CPSS,10.100000381469728,30700.0,15170.0,-4.55,9.64,-0.2,10.08,-4.55,9.64
2025-03-17 00:00:00,CPZ,15.084345817565918,115700.0,65480.0,-0.83,14.96,-0.45,15.02,-3.2,14.6
2025-06-11 00:00:00,CPZ,15.912317276000977,114800.0,53590.0,-0.44,15.84,-0.12,15.89,1.68,16.18
2025-07-02 00:00:00,CPZ,16.229572296142578,111500.0,63580.0,-0.49,16.15,-0.55,16.14,,
2025-04-29 00:00:00,CR,158.65911865234375,819500.0,397660.0,4.78,166.25,10.71,175.66,8.42,172.02
2025-06-09 00:00:00,CR,185.9900054931641,589500.0,220300.0,-1.94,182.38,-0.88,184.35,2.75,191.1
2025-06-10 00:00:00,CR,186.6699981689453,521800.0,257510.0,-4.14,178.95,-0.75,185.27,0.09,186.84
2025-02-20 00:00:00,CRAI,209.87124633789065,107800.0,30780.0,-9.86,189.18,-11.95,184.79,-15.49,177.37
2025-07-14 00:00:00,CRAI,202.83999633789065,361100.0,146840.0,,,,,,
2025-06-24 00:00:00,CRAQU,10.220000267028809,133200.0,73370.0,0.2,10.24,0.1,10.23,,
2025-07-17 00:00:00,CRBD,23.90999984741211,159700.0,100120.0,,,,,,
2025-05-06 00:00:00,CRBG,31.05569076538086,4547400.0,2596640.0,4.79,32.54,5.21,32.67,4.03,32.31
2025-06-26 00:00:00,CRBG,35.0,7204500.0,3151760.0,2.23,35.78,-1.43,34.5,,
2025-06-27 00:00:00,CRBG,35.83000183105469,8871000.0,3526080.0,-2.07,35.09,-2.4,34.97,,
2025-04-24 00:00:00,CRBP,8.350000381469727,270800.0,164910.0,-9.94,7.52,-20.36,6.65,-9.7,7.54
2025-06-03 00:00:00,CRBP,8.300000190734863,236000.0,117170.0,11.33,9.24,-0.24,8.28,-6.63,7.75
2025-05-16 00:00:00,CRBU,0.9380000233650208,1195100.0,788730.0,8.74,1.02,3.94,0.98,19.4,1.12
2025-05-20 00:00:00,CRBU,1.100000023841858,1382100.0,868740.0,1.82,1.12,2.73,1.13,16.36,1.28
2025-06-06 00:00:00,CRBU,1.2599999904632568,2030300.0,1152030.0,-11.9,1.11,4.76,1.32,26.98,1.6
2025-06-20 00:00:00,CRBU,1.340000033378601,2077300.0,1210730.0,-5.97,1.26,3.73,1.39,,
2025-05-07 00:00:00,CRC,38.12035751342773,1941700.0,667280.0,13.8,43.38,10.24,42.02,15.4,43.99
2025-05-30 00:00:00,CRC,44.16999816894531,1852300.0,746190.0,1.06,44.64,7.02,47.27,3.4,45.67
2025-06-02 00:00:00,CRC,44.9900016784668,1803100.0,876490.0,-0.51,44.76,4.69,47.1,2.49,46.11
2025-05-07 00:00:00,CRCT,5.380859851837158,2374900.0,437070.0,1.97,5.49,0.16,5.39,6.23,5.72
2025-07-01 00:00:00,CRCT,6.095367431640625,1044300.0,598210.0,-3.45,5.89,-13.87,5.25,,
2025-06-04 00:00:00,CRDF,3.619999885559082,1607400.0,957140.0,6.91,3.87,-16.57,3.02,1.1,3.66
2025-06-10 00:00:00,CRDF,4.300000190734863,1858400.0,1027620.0,-13.95,3.7,-27.91,3.1,-3.26,4.16
2025-04-29 00:00:00,CRDL,1.149999976158142,305100.0,150190.0,-7.83,1.06,-0.43,1.14,11.3,1.28
2025-05-28 00:00:00,CRDL,1.2799999713897705,446200.0,130850.0,13.28,1.45,9.38,1.4,14.84,1.47
2025-06-04 00:00:00,CRDL,1.4500000476837158,507300.0,215450.0,-3.45,1.4,-8.97,1.32,6.21,1.54
2025-07-03 00:00:00,CRDL,1.5399999618530271,368400.0,193360.0,-16.23,1.29,-24.68,1.16,,
2025-05-08 00:00:00,CRDO,51.38999938964844,5503200.0,3229380.0,15.94,59.58,18.27,60.78,41.97,72.96
2025-05-12 00:00:00,CRDO,55.22999954223633,5550700.0,3379970.0,12.19,61.96,15.25,63.65,24.08,68.53
2025-05-13 00:00:00,CRDO,59.06999969482422,6165100.0,3616900.0,5.15,62.11,6.16,62.71,21.28,71.64
2025-06-03 00:00:00,CRDO,71.91999816894531,22645800.0,3667100.0,-4.71,68.53,10.83,79.71,24.26,89.37
2025-02-19 00:00:00,CREG,8.300999641418457,31909.0,1877.5,-8.32,7.61,-6.94,7.72,-12.06,7.3
2025-05-13 00:00:00,CREG,7.800000190734863,51057.0,1515.2,-10.24,7.0,-14.77,6.65,-31.41,5.35
2025-03-27 00:00:00,CRESY,11.550000190734863,360000.0,178790.0,-2.42,11.27,-14.2,9.91,0.87,11.65
2025-05-27 00:00:00,CRESY,12.329999923706056,264400.0,173670.0,-3.08,11.95,-8.43,11.29,-13.06,10.72
2025-05-02 00:00:00,CREV,3.470000028610229,145900.0,35790.0,-16.69,2.89,-6.34,3.25,-12.1,3.05
2025-05-21 00:00:00,CREX,2.430000066757202,201100.0,51790.0,31.28,3.19,44.03,3.5,40.74,3.42
2025-05-22 00:00:00,CREX,2.890000104904175,499600.0,68060.0,8.3,3.13,16.26,3.36,11.07,3.21
2025-05-23 00:00:00,CREX,3.180000066757202,527000.0,117090.0,-4.09,3.05,21.38,3.86,2.2,3.25
2025-05-12 00:00:00,CRF,6.697608947753906,1815300.0,903790.0,4.29,6.99,5.16,7.04,11.97,7.5
2025-05-13 00:00:00,CRF,6.754853248596191,1768300.0,1015870.0,4.41,7.05,4.7,7.07,10.3,7.45
2025-05-16 00:00:00,CRF,6.849279880523682,2384700.0,1369780.0,-0.14,6.84,7.37,7.35,8.03,7.4
2025-05-30 00:00:00,CRF,7.344058036804199,1884900.0,1248720.0,1.19,7.43,0.53,7.38,3.98,7.64
2025-07-01 00:00:00,CRF,7.754322528839111,1772300.0,805530.0,0.25,7.77,-0.83,7.69,,
2025-07-14 00:00:00,CRF,7.842999935150146,3083400.0,922400.0,,,,,,
2025-05-20 00:00:00,CRGO,2.559999942779541,196800.0,61030.0,-10.94,2.28,-3.12,2.48,-12.89,2.23
2025-06-27 00:00:00,CRGO,2.5199999809265137,103900.0,64020.0,-1.59,2.48,-11.9,2.22,,
2025-06-03 00:00:00,CRGX,4.5,976600.0,628860.0,2.0,4.59,-2.89,4.37,-2.22,4.4
2025-06-06 00:00:00,CRGX,4.75,1373200.0,697370.0,-7.58,4.39,-13.05,4.13,-3.58,4.58
2025-06-13 00:00:00,CRGY,9.779999732971191,5235100.0,2898980.0,-8.28,8.97,-12.07,8.6,-15.24,8.29
2025-05-01 00:00:00,CRIS,2.4800000190734863,269400.0,79000.0,-15.32,2.1,-19.35,2.0,-0.81,2.46
2025-06-11 00:00:00,CRIS,2.799999952316284,432000.0,60870.0,-17.86,2.3,-20.71,2.22,-34.64,1.83
2025-04-02 00:00:00,CRK,21.479999542236328,3627000.0,1929040.0,-10.71,19.18,-8.24,19.71,-12.15,18.87
2025-06-17 00:00:00,CRK,28.86000061035156,4540800.0,2122840.0,-1.84,28.33,-13.89,24.85,-19.4,23.26
2025-06-18 00:00:00,CRK,30.739999771118164,4873700.0,2398480.0,-7.61,28.4,-21.89,24.01,-24.85,23.1
2025-05-06 00:00:00,CRMD,11.15999984741211,4189700.0,1343610.0,4.21,11.63,14.87,12.82,10.93,12.38
2025-05-07 00:00:00,CRMD,11.68000030517578,7050800.0,1570770.0,-0.51,11.62,5.22,12.29,12.84,13.18
2025-05-08 00:00:00,CRMD,12.029999732971191,8091700.0,2154800.0,-2.83,11.69,1.91,12.26,16.21,13.98
2025-06-05 00:00:00,CRMD,13.18000030517578,2538100.0,1053760.0,12.75,14.86,3.26,13.61,-13.35,11.42
2025-06-06 00:00:00,CRMD,13.979999542236328,2535800.0,1160380.0,4.15,14.56,18.45,16.56,-19.31,11.28
2025-06-10 00:00:00,CRMD,14.890000343322754,3272900.0,1453370.0,-6.38,13.94,0.54,14.97,-21.36,11.71
2025-06-23 00:00:00,CRMD,16.559999465942383,7091500.0,1706010.0,-25.6,12.32,-31.88,11.28,,
2025-05-12 00:00:00,CRMG,18.51000022888184,29600.0,1780.0,-0.92,18.34,-8.32,16.97,-14.75,15.78
2025-05-13 00:00:00,CRMG,18.541000366210938,10800.0,4620.0,-0.87,18.38,-8.85,16.9,-16.78,15.43
2025-04-14 00:00:00,CRML,2.549999952316284,11616900.0,1267960.0,-24.71,1.92,-43.14,1.45,-40.0,1.53
2025-06-13 00:00:00,CRML,2.0299999713897705,12228400.0,1807640.0,19.21,2.42,76.35,3.58,96.55,3.99
2025-06-16 00:00:00,CRML,3.0299999713897705,41825500.0,2906570.0,-16.17,2.54,7.92,3.27,35.31,4.1
2025-07-15 00:00:00,CRML,3.990000009536743,20995500.0,4237110.0,,,,,,
2025-05-12 00:00:00,CRMT,52.88999938964844,86200.0,43370.0,-3.54,51.02,-10.83,47.16,5.48,55.79
2025-06-11 00:00:00,CRMT,57.7400016784668,350000.0,91590.0,-15.34,48.88,-6.62,53.92,2.94,59.44
2025-05-08 00:00:00,CRON,2.0,3942200.0,1727020.0,4.0,2.08,2.5,2.05,-1.0,1.98
2025-07-03 00:00:00,CRON,2.039999961853028,1944800.0,1043900.0,2.45,2.09,0.89,2.06,,
2025-05-08 00:00:00,CROX,110.6500015258789,4195000.0,1552700.0,5.98,117.27,0.66,111.38,-8.31,101.46
2025-05-12 00:00:00,CROX,118.8499984741211,3032200.0,1920630.0,-3.47,114.73,-7.49,109.95,-11.53,105.15
2025-04-24 00:00:00,CRS,199.3999938964844,1740900.0,967570.0,1.47,202.33,4.9,209.18,13.34,226.0
2025-06-03 00:00:00,CRS,246.3000030517578,1176700.0,754540.0,-0.15,245.94,2.74,253.06,11.67,275.05
2025-06-09 00:00:00,CRS,253.0800018310547,1203000.0,766140.0,-1.38,249.59,4.92,265.52,9.35,276.75
2025-06-26 00:00:00,CRS,273.3500061035156,1231500.0,780140.0,2.28,279.58,1.69,277.98,,
2025-06-27 00:00:00,CRS,275.82000732421875,8630500.0,811500.0,1.78,280.73,0.95,278.43,,
2025-06-06 00:00:00,CRSP,41.86000061035156,4726300.0,1935230.0,-1.19,41.36,8.82,45.55,30.96,54.82
2025-03-21 00:00:00,CRT,11.391098976135254,63500.0,22890.0,5.29,11.99,-6.15,10.69,-12.98,9.91
2025-03-31 00:00:00,CRT,12.976572036743164,91100.0,32940.0,-24.75,9.76,-17.01,10.77,-20.12,10.37
2025-07-01 00:00:00,CRUS,108.98999786376952,833100.0,526640.0,-3.71,104.95,-6.15,102.29,,
2025-04-09 00:00:00,CRVL,115.55999755859376,187400.0,124080.0,1.35,117.12,-3.8,111.17,-2.89,112.22
2025-03-12 00:00:00,CRVO,6.170000076293945,158888700.0,179700.0,51.86,9.37,24.96,7.71,43.27,8.84
2025-05-09 00:00:00,CRVS,4.429999828338623,8855000.0,1159710.0,-18.51,3.61,-21.22,3.49,-8.8,4.04
2025-06-11 00:00:00,CRVS,4.5,1658800.0,709370.0,-12.67,3.93,-6.44,4.21,-8.0,4.14
2025-06-03 00:00:00,CRWD,488.760009765625,7632200.0,3373470.0,-4.32,467.65,0.67,492.03,1.5,496.1
2025-05-23 00:00:00,CRWL,34.81999969482422,384600.0,113750.0,9.99,38.3,2.51,35.69,10.97,38.64
2025-06-02 00:00:00,CRWL,38.29999923706055,269400.0,155650.0,-6.8,35.69,-1.23,37.83,3.05,39.47
2025-06-03 00:00:00,CRWL,39.72999954223633,855300.0,172650.0,-8.94,36.18,0.2,39.81,0.83,40.06
2025-05-12 00:00:00,CRWS,3.078713893890381,30600.0,18420.0,3.16,3.18,3.48,3.19,-2.53,3.0
2025-05-14 00:00:00,CRWV,67.45999908447266,25124600.0,8527620.0,59.19,107.39,56.46,105.55,120.83,148.97
2025-05-16 00:00:00,CRWV,80.30000305175781,42984000.0,12750110.0,27.95,102.74,49.69,120.2,97.38,158.5
2025-05-19 00:00:00,CRWV,86.58999633789062,33360500.0,16128550.0,43.17,123.97,73.78,150.48,98.56,171.93
2025-05-20 00:00:00,CRWV,90.23999786376952,34969200.0,18821370.0,28.71,116.15,80.74,163.1,88.39,170.0
2025-05-21 00:00:00,CRWV,107.38999938964844,61681600.0,21353850.0,-1.71,105.55,25.76,135.05,70.95,183.58
2025-03-19 00:00:00,CSAN,5.650000095367432,1583200.0,974840.0,-4.6,5.39,-5.84,5.32,-15.93,4.75
2025-07-01 00:00:00,CSB,56.697303771972656,34200.0,19800.0,1.38,57.48,-0.47,56.43,,
2025-06-12 00:00:00,CSBR,7.400000095367432,256500.0,20650.0,12.03,8.29,4.86,7.76,7.7,7.97
2025-03-13 00:00:00,CSCI,3.109999895095825,676400.0,4570.0,10.29,3.43,-0.96,3.08,-9.65,2.81
2025-03-19 00:00:00,CSCI,4.349999904632568,223000.0,80290.0,-26.21,3.21,-32.41,2.94,-35.17,2.82
2025-04-29 00:00:00,CSCI,3.509999990463257,9600.0,2880.0,7.69,3.78,-0.28,3.5,-2.85,3.41
2025-06-03 00:00:00,CSCI,3.900000095367432,4300.0,1760.0,-9.23,3.54,-8.46,3.57,-12.56,3.41
2025-07-16 00:00:00,CSCI,3.839999914169312,19600.0,2980.0,,,,,,
2025-07-17 00:00:00,CSCI,4.099999904632568,19800.0,4820.0,,,,,,
2025-05-15 00:00:00,CSCO,63.875885009765625,60718000.0,18825510.0,-1.4,62.98,-1.9,62.66,-0.26,63.71
2025-06-23 00:00:00,CSCO,66.97722625732422,34030000.0,21097570.0,2.97,68.97,2.41,68.59,,
2025-02-19 00:00:00,CSGP,79.20999908447266,7407900.0,2845240.0,-2.89,76.92,-1.77,77.81,0.24,79.4
2025-05-08 00:00:00,CSGS,64.88343811035156,753900.0,236640.0,0.23,65.03,-2.48,63.27,-1.43,63.96
2025-02-26 00:00:00,CSIQ,11.739999771118164,3584100.0,1514120.0,-13.97,10.1,-19.34,9.47,-15.33,9.94
2025-04-25 00:00:00,CSIQ,11.149999618530272,11783500.0,2165040.0,-14.35,9.55,-12.2,9.79,-12.11,9.8
2025-07-02 00:00:00,CSIQ,12.449999809265137,3826900.0,923210.0,13.17,14.09,-0.64,12.37,,
2025-07-07 00:00:00,CSIQ,13.029999732971191,1941400.0,1229420.0,2.61,13.37,,,,
2025-07-08 00:00:00,CSIQ,13.3100004196167,2887500.0,1295660.0,-3.08,12.9,,,,
2025-04-24 00:00:00,CSL,380.4563903808594,819400.0,488700.0,-0.42,378.86,2.57,390.23,2.37,389.47
2025-05-12 00:00:00,CSL,400.0382995605469,591100.0,385320.0,1.49,405.98,-0.28,398.93,-5.43,378.32
2025-05-20 00:00:00,CSQ,17.131620407104492,399200.0,181150.0,-1.04,16.95,0.75,17.26,1.17,17.33
2025-02-28 00:00:00,CSR,64.58345031738281,171200.0,87920.0,-0.89,64.01,-4.74,61.52,-2.57,62.92
2025-05-15 00:00:00,CSR,62.28072738647461,160200.0,77470.0,-2.68,60.61,1.08,62.95,0.71,62.73
2025-06-27 00:00:00,CSTL,20.350000381469727,1394900.0,411880.0,-4.37,19.46,-4.18,19.5,,
2025-05-01 00:00:00,CSTM,10.779999732971191,3558500.0,2331310.0,3.8,11.19,12.06,12.08,12.62,12.14
2025-06-04 00:00:00,CSTM,12.880000114440918,2606200.0,1601420.0,6.68,13.74,0.78,12.98,13.04,14.56
2025-06-10 00:00:00,CSTM,13.649999618530272,2708100.0,1733060.0,-1.03,13.51,-4.62,13.02,5.86,14.45
2025-05-06 00:00:00,CSV,40.41999816894531,306300.0,97350.0,4.73,42.33,7.55,43.47,10.51,44.67
2025-06-10 00:00:00,CSV,45.43000030517578,128100.0,81880.0,-3.54,43.82,-2.62,44.24,3.1,46.84
2025-05-12 00:00:00,CSWC,20.0133056640625,892700.0,330140.0,3.61,20.73,0.0,20.01,2.45,20.5
2025-06-24 00:00:00,CSWC,21.30107688903809,952400.0,613660.0,2.89,21.92,5.91,22.56,,
2025-06-10 00:00:00,CSWCZ,25.21562385559082,7200.0,2450.0,-0.12,25.19,-0.27,25.15,-0.39,25.12
2025-07-15 00:00:00,CSWCZ,25.38999938964844,6100.0,1820.0,,,,,,
2025-05-14 00:00:00,CSX,30.901613235473636,21883800.0,12294230.0,-1.74,30.36,1.26,31.29,4.82,32.39
2025-05-30 00:00:00,CSX,31.59000015258789,22998700.0,15260850.0,2.03,32.23,1.68,32.12,3.29,32.63
2025-07-11 00:00:00,CSX,34.099998474121094,27262000.0,11417970.0,2.38,34.91,,,,
2025-02-19 00:00:00,CTAS,207.76101684570312,2326200.0,1457580.0,-1.84,203.94,-1.37,204.92,-5.65,196.01
2025-02-28 00:00:00,CTBB,17.844223022460938,129600.0,30590.0,-1.04,17.66,0.71,17.97,-6.96,16.6
2025-03-25 00:00:00,CTBB,18.40154838562012,963500.0,43330.0,-6.96,17.12,-14.08,15.81,-13.76,15.87
2025-05-23 00:00:00,CTBB,17.384674072265625,132700.0,45700.0,5.09,18.27,2.39,17.8,1.99,17.73
2025-05-28 00:00:00,CTBB,17.844223022460938,91400.0,43610.0,3.23,18.42,-1.93,17.5,1.55,18.12
2025-05-30 00:00:00,CTBB,18.280000686645508,364200.0,46470.0,-1.31,18.04,-5.47,17.28,-1.53,18.0
2025-06-03 00:00:00,CTBB,18.38999938964844,567900.0,83660.0,-2.61,17.91,-5.93,17.3,2.23,18.8
2025-06-26 00:00:00,CTBI,53.220001220703125,96700.0,54190.0,5.43,56.11,2.57,54.59,,
2025-07-17 00:00:00,CTBI,56.79999923706055,89300.0,55140.0,,,,,,
2025-03-14 00:00:00,CTDD,18.04291343688965,3129700.0,32180.0,-0.38,17.97,-7.74,16.65,-13.37,15.63
2025-05-30 00:00:00,CTDD,18.2480583190918,170300.0,32820.0,0.86,18.4,-4.65,17.4,-0.43,18.17
2025-06-11 00:00:00,CTEC,7.066497325897217,10800.0,5210.0,-4.51,6.75,2.12,7.22,11.23,7.86
2025-06-16 00:00:00,CTEC,7.129288196563721,7600.0,4560.0,-4.38,6.82,0.74,7.18,11.02,7.91
2025-06-26 00:00:00,CTEC,7.215999603271484,22300.0,7940.0,8.09,7.8,8.92,7.86,,
2025-07-02 00:00:00,CTEC,7.539999961853027,23800.0,9270.0,5.7,7.97,7.28,8.09,,
2025-05-13 00:00:00,CTEV,25.030000686645508,121500.0,61040.0,14.74,28.72,6.51,26.66,56.97,39.29
2025-05-14 00:00:00,CTEV,26.86000061035156,114800.0,68720.0,7.15,28.78,33.8,35.94,40.54,37.75
2025-05-29 00:00:00,CTEV,35.939998626708984,261900.0,80110.0,6.84,38.4,5.04,37.75,21.26,43.58
2025-05-30 00:00:00,CTEV,38.45000076293945,238100.0,94820.0,2.89,39.56,-3.49,37.11,17.37,45.13
2025-04-15 00:00:00,CTGO,13.970000267028809,248400.0,151780.0,-4.08,13.4,0.64,14.06,-8.02,12.85
2025-05-27 00:00:00,CTGO,20.3700008392334,280400.0,140190.0,1.82,20.74,-2.45,19.87,0.2,20.41
2025-06-09 00:00:00,CTKB,3.559999942779541,2752000.0,1757300.0,-7.3,3.3,-9.27,3.23,0.56,3.58
2025-06-16 00:00:00,CTLP,10.989999771118164,26096700.0,1324560.0,0.18,11.01,0.18,11.01,0.91,11.09
2025-07-17 00:00:00,CTLP,11.109999656677246,5727200.0,1043840.0,,,,,,
2025-05-16 00:00:00,CTM,1.1200000047683716,2077100.0,1239740.0,-8.04,1.03,-11.16,1.0,5.36,1.18
2025-06-05 00:00:00,CTM,1.1799999475479126,6467400.0,1115760.0,1.69,1.2,-12.71,1.03,0.85,1.19
2025-06-09 00:00:00,CTM,1.2699999809265137,3234500.0,1713840.0,-7.09,1.18,-15.75,1.07,-3.94,1.22
2025-07-14 00:00:00,CTM,1.2699999809265137,7106600.0,1914630.0,,,,,,
2025-07-15 00:00:00,CTM,1.3799999952316284,7530600.0,2469010.0,,,,,,
2025-05-05 00:00:00,CTMX,0.9610000252723694,4507600.0,1506470.0,121.64,2.13,121.64,2.13,175.75,2.65
2025-05-08 00:00:00,CTMX,1.090000033378601,6154600.0,2049610.0,83.49,2.0,95.41,2.13,142.2,2.64
2025-05-12 00:00:00,CTMX,2.130000114440918,114154500.0,4058750.0,0.0,2.13,-0.23,2.12,26.76,2.7
2025-05-13 00:00:00,CTMX,2.5,24263200.0,15066630.0,-17.6,2.06,-4.0,2.4,12.8,2.82
2025-06-03 00:00:00,CTNM,4.739999771118164,571900.0,118400.0,2.95,4.88,-17.09,3.93,-15.61,4.0
2025-06-05 00:00:00,CTNT,1.8899999856948853,27528700.0,243310.0,-29.63,1.33,-33.33,1.26,-31.22,1.3
2025-06-06 00:00:00,CTOR,1.0499999523162842,126400.0,24050.0,40.0,1.47,138.1,2.5,305.71,4.26
2025-06-09 00:00:00,CTOR,1.2300000190734863,12501500.0,34300.0,13.01,1.39,116.26,2.66,252.85,4.34
2025-06-20 00:00:00,CTOR,2.630000114440918,20769200.0,1604160.0,71.1,4.5,79.09,4.71,,
2025-06-27 00:00:00,CTOR,4.5,11577100.0,3671060.0,4.67,4.71,-56.89,1.94,,
2025-06-26 00:00:00,CTOS,5.070000171661377,682900.0,402700.0,1.38,5.14,1.58,5.15,,
2025-07-15 00:00:00,CTOS,5.670000076293945,1991700.0,586130.0,,,,,,
2025-06-13 00:00:00,CTRA,26.700000762939453,10274500.0,6756570.0,0.04,26.71,-4.94,25.38,-7.72,24.64
2025-06-18 00:00:00,CTRE,29.552881240844727,3868300.0,1139660.0,2.28,30.23,5.57,31.2,3.15,30.49
2025-06-23 00:00:00,CTRE,30.3342342376709,3149500.0,1724320.0,0.88,30.6,2.03,30.95,,
2025-05-07 00:00:00,CTRI,21.049999237060547,766400.0,287930.0,-2.61,20.5,-12.64,18.39,7.55,22.64
2025-05-12 00:00:00,CTRM,2.4170000553131104,90500.0,49920.0,-4.63,2.31,-8.98,2.2,-1.53,2.38
2025-05-15 00:00:00,CTRN,27.93000030517578,246500.0,43740.0,-7.63,25.8,-5.19,26.48,8.06,30.18
2025-06-03 00:00:00,CTRN,32.869998931884766,708100.0,52430.0,3.86,34.14,-9.4,29.78,0.82,33.14
2025-06-04 00:00:00,CTRN,33.720001220703125,575400.0,117750.0,-1.16,33.33,-13.32,29.23,-2.28,32.95
2025-05-12 00:00:00,CTS,42.37094879150391,294000.0,192180.0,0.64,42.64,-3.02,41.09,2.0,43.22
2025-06-03 00:00:00,CTSO,1.0,162800.0,81310.0,6.0,1.06,20.0,1.2,0.0,1.0
2025-06-16 00:00:00,CTSO,1.2200000286102295,195700.0,74760.0,-1.64,1.2,5.74,1.29,-14.75,1.04
2025-05-08 00:00:00,CTVA,66.699462890625,6172800.0,3156930.0,2.14,68.13,2.59,68.43,7.41,71.64
2025-05-30 00:00:00,CTVA,70.6300048828125,5450700.0,3144710.0,1.43,71.64,2.55,72.43,5.52,74.53
2025-06-09 00:00:00,CTXR,1.3700000047683716,102331000.0,153750.0,-42.34,0.79,-5.84,1.29,29.2,1.77
2025-02-19 00:00:00,CUB,10.170000076293944,114600.0,27260.0,0.29,10.2,0.49,10.22,0.69,10.24
2025-04-25 00:00:00,CUB,10.300000190734863,33000.0,12770.0,0.39,10.34,0.58,10.36,1.07,10.41
2025-04-28 00:00:00,CUB,10.3100004196167,152900.0,16070.0,0.19,10.33,0.48,10.36,1.36,10.45
2025-05-01 00:00:00,CUB,10.31999969482422,244100.0,22530.0,0.26,10.35,0.58,10.38,1.65,10.49
2025-05-27 00:00:00,CUB,10.449999809265137,217200.0,22560.0,0.67,10.52,0.67,10.52,0.38,10.49
2025-05-28 00:00:00,CUB,10.5,1254800.0,42490.0,0.38,10.54,0.14,10.52,0.0,10.5
2025-03-04 00:00:00,CUBA,2.283921957015991,1208035.0,30187.6,4.8,2.39,5.21,2.4,8.0,2.47
2025-03-05 00:00:00,CUBA,2.3752787113189697,2015664.0,146839.2,1.35,2.41,0.38,2.38,1.54,2.41
2025-03-06 00:00:00,CUBA,2.3844144344329834,630840.0,346172.7,0.19,2.39,1.15,2.41,-2.68,2.32
2025-03-07 00:00:00,CUBA,2.3889822959899902,719588.0,405413.1,1.34,2.42,2.87,2.46,-6.31,2.24
2025-03-05 00:00:00,CUBB,19.831623077392575,5300.0,2230.0,-0.24,19.78,-1.77,19.48,-2.21,19.39
